exch_no,stock_code,last_price,price_type,order_oper_way,min_qty
2,002613,2.91,1,11,100
2,300078,12.75,1,11,100
2,300074,4.97,1,11,100
2,300079,5.91,1,11,100
2,300083,3.27,1,11,100
2,002439,34.69,1,11,100
1,603002,4.14,1,11,100
1,601012,28.20,1,11,100
2,300077,7.25,1,11,100
2,300082,6.19,1,11,100
2,002469,4.23,1,11,100
2,002441,7.50,1,11,100
2,300235,11.33,1,11,100
2,300084,5.38,1,11,100
2,002444,11.86,1,11,100
2,002492,4.82,1,11,100
2,002466,25.19,1,11,100
2,002445,1.50,1,11,100
2,300238,24.65,1,11,100
2,300086,5.46,1,11,100
2,300101,10.54,1,11,100
1,601118,4.82,1,11,100
2,002449,12.16,1,11,100
2,300091,4.33,1,11,100
2,300081,9.83,1,11,100
2,002450,3.52,1,11,100
2,002458,25.90,1,11,100
2,002451,10.68,1,11,100
2,300272,5.42,1,11,100
2,300088,8.02,1,11,100
2,300090,1.76,1,11,100
2,300096,9.17,1,11,100
2,002457,8.34,1,11,100
2,002529,6.85,1,11,100
1,601000,2.62,1,11,100
2,002452,4.39,1,11,100
2,002454,5.02,1,11,100
2,002453,6.77,1,11,100
2,002460,22.83,1,11,100
2,300085,18.44,1,11,100
1,601717,7.20,1,11,100
2,300179,5.36,1,11,100
2,300097,10.87,1,11,100
2,002463,26.12,1,11,100
2,002462,16.57,1,11,100
2,300099,8.36,1,11,100
2,300093,12.85,1,11,100
2,002464,8.28,1,11,100
1,601718,4.07,1,11,100
2,300253,15.68,1,11,100
2,300094,4.59,1,11,100
2,300089,3.93,1,11,100
2,300124,25.35,1,11,100
2,300152,4.03,1,11,100
2,300321,15.45,1,11,100
2,300095,6.55,1,11,100
2,300245,11.12,1,11,100
2,300092,7.40,1,11,100
2,300100,6.98,1,11,100
2,002496,2.90,1,11,100
2,300103,10.14,1,11,100
2,300102,5.36,1,11,100
2,002465,10.54,1,11,100
1,601018,3.98,1,11,100
2,002484,7.15,1,11,100
2,300126,5.63,1,11,100
1,601288,3.52,1,11,100
2,002468,23.76,1,11,100
2,300110,4.74,1,11,100
2,300173,4.90,1,11,100
2,002476,6.92,1,11,100
2,002470,3.53,1,11,100
2,300107,8.36,1,11,100
2,300305,9.13,1,11,100
1,601177,11.59,1,11,100
1,603003,9.26,1,11,100
1,601377,6.75,1,11,100
2,300106,7.23,1,11,100
2,300113,19.40,1,11,100
2,300114,13.00,1,11,100
2,300112,8.66,1,11,100
2,300133,7.32,1,11,100
2,300129,4.51,1,11,100
2,300118,13.74,1,11,100
2,300116,1.55,1,11,100
2,300109,17.35,1,11,100
2,300111,2.64,1,11,100
2,300117,4.26,1,11,100
2,002478,6.22,1,11,100
2,002471,3.01,1,11,100
2,300156,2.39,1,11,100
2,300115,15.80,1,11,100
2,300108,4.69,1,11,100
2,002473,8.60,1,11,100
2,002527,5.33,1,11,100
2,002530,11.18,1,11,100
2,002614,12.65,1,11,100
2,002472,5.37,1,11,100
2,002569,9.42,1,11,100
2,002595,19.27,1,11,100
2,002475,26.00,1,11,100
1,601098,12.73,1,11,100
2,300120,6.64,1,11,100
2,300128,4.33,1,11,100
2,002479,8.23,1,11,100
2,002477,0.21,1,11,100
2,002480,4.35,1,11,100
2,002481,8.71,1,11,100
2,300121,7.54,1,11,100
2,300119,15.16,1,11,100
1,601818,3.97,1,11,100
2,300125,16.55,1,11,100
2,002486,5.40,1,11,100
2,002485,7.09,1,11,100
2,002482,5.09,1,11,100
2,002500,8.39,1,11,100
2,002521,5.72,1,11,100
2,300123,8.48,1,11,100
2,300122,51.60,1,11,100
2,002488,7.74,1,11,100
2,002487,4.62,1,11,100
2,002495,3.15,1,11,100
2,002615,6.07,1,11,100
2,300127,20.89,1,11,100
1,600998,13.50,1,11,100
2,002518,9.18,1,11,100
2,002493,11.40,1,11,100
2,002491,7.80,1,11,100
1,601028,4.70,1,11,100
2,002483,4.53,1,11,100
2,300134,19.25,1,11,100
2,300130,19.51,1,11,100
2,300135,2.85,1,11,100
2,300329,7.53,1,11,100
2,002497,6.58,1,11,100
2,002494,5.28,1,11,100
1,601996,3.07,1,11,100
2,300401,13.39,1,11,100
2,300131,6.07,1,11,100
2,002498,2.99,1,11,100
2,300137,8.18,1,11,100
2,300132,10.92,1,11,100
2,002643,13.15,1,11,100
2,002805,12.23,1,11,100
2,300138,7.06,1,11,100
2,300136,35.40,1,11,100
2,002889,25.97,1,11,100
2,300142,27.80,1,11,100
2,002499,4.13,1,11,100
2,002501,1.34,1,11,100
2,002502,3.25,1,11,100
2,300141,6.97,1,11,100
2,300140,10.73,1,11,100
2,002511,13.12,1,11,100
2,002510,3.92,1,11,100
2,002505,1.94,1,11,100
2,002504,3.14,1,11,100
2,002554,3.45,1,11,100
2,002508,27.75,1,11,100
2,002738,17.53,1,11,100
2,300154,6.28,1,11,100
2,300331,25.45,1,11,100
2,002509,1.80,1,11,100
2,002503,2.45,1,11,100
2,300144,26.11,1,11,100
2,300143,8.46,1,11,100
2,300325,4.41,1,11,100
2,002514,6.05,1,11,100
2,002507,23.21,1,11,100
2,002513,5.63,1,11,100
1,601777,3.92,1,11,100
1,601880,2.07,1,11,100
2,002515,5.59,1,11,100
2,300145,3.82,1,11,100
2,300148,4.63,1,11,100
2,002520,7.31,1,11,100
2,002512,5.20,1,11,100
2,300168,14.72,1,11,100
2,300158,5.32,1,11,100
2,002516,2.92,1,11,100
2,002517,3.19,1,11,100
1,603167,9.41,1,11,100
2,002519,4.44,1,11,100
1,601558,1.15,1,11,100
2,300157,4.98,1,11,100
2,002522,6.11,1,11,100
2,300146,19.90,1,11,100
2,300149,14.35,1,11,100
2,002743,6.65,1,11,100
2,002547,10.91,1,11,100
2,300155,5.36,1,11,100
2,300151,8.95,1,11,100
2,002606,5.96,1,11,100
2,002524,6.92,1,11,100
2,002528,4.78,1,11,100
2,300147,6.67,1,11,100
2,300153,6.92,1,11,100
2,002526,2.42,1,11,100
2,002532,6.69,1,11,100
2,002534,6.90,1,11,100
2,002531,7.15,1,11,100
2,300169,5.49,1,11,100
2,300162,7.69,1,11,100
2,300161,16.34,1,11,100
2,002540,4.38,1,11,100
2,002702,4.88,1,11,100
2,002567,11.71,1,11,100
1,601933,9.20,1,11,100
2,300191,27.30,1,11,100
2,300159,4.97,1,11,100
2,300165,5.90,1,11,100
2,300223,55.74,1,11,100
2,002535,3.54,1,11,100
2,002609,10.19,1,11,100
2,300164,5.94,1,11,100
2,300163,3.73,1,11,100
2,300160,3.70,1,11,100
2,002536,5.36,1,11,100
2,002557,24.33,1,11,100
2,002539,4.97,1,11,100
1,601890,6.77,1,11,100
2,002533,5.09,1,11,100
2,300170,14.30,1,11,100
2,300174,20.14,1,11,100
2,300166,13.77,1,11,100
2,300167,6.79,1,11,100
2,002537,9.78,1,11,100
2,300172,5.53,1,11,100
2,300171,8.11,1,11,100
2,300194,6.59,1,11,100
2,300175,5.71,1,11,100
2,300180,10.91,1,11,100
2,002545,6.55,1,11,100
2,002550,5.05,1,11,100
2,002544,14.06,1,11,100
2,002541,7.76,1,11,100
1,601116,14.80,1,11,100
2,002570,5.70,1,11,100
2,002551,5.03,1,11,100
2,300177,10.92,1,11,100
2,300178,6.36,1,11,100
2,300176,12.30,1,11,100
2,002542,4.09,1,11,100
2,300181,5.68,1,11,100
1,601700,6.29,1,11,100
1,601137,12.63,1,11,100
2,300193,9.15,1,11,100
2,300183,15.44,1,11,100
2,300197,3.39,1,11,100
2,002543,9.89,1,11,100
1,601519,9.28,1,11,100
2,002552,9.52,1,11,100
2,002546,4.54,1,11,100
1,601799,74.85,1,11,100
2,300184,8.63,1,11,100
2,300182,4.09,1,11,100
2,002769,9.32,1,11,100
1,601616,3.47,1,11,100
2,300340,15.07,1,11,100
2,300203,19.60,1,11,100
2,002558,18.49,1,11,100
2,002555,18.26,1,11,100
2,002548,11.31,1,11,100
2,300229,13.43,1,11,100
2,002706,7.60,1,11,100
2,002559,6.00,1,11,100
1,601216,3.26,1,11,100
1,601789,3.92,1,11,100
2,002553,5.78,1,11,100
2,300205,12.92,1,11,100
2,300220,38.81,1,11,100
2,300198,4.49,1,11,100
2,300188,19.20,1,11,100
2,300195,8.19,1,11,100
2,300196,9.55,1,11,100
2,300187,5.42,1,11,100
2,300345,8.40,1,11,100
2,300185,1.90,1,11,100
2,002556,5.75,1,11,100
2,300190,8.16,1,11,100
1,601011,5.69,1,11,100
2,002560,6.60,1,11,100
1,601258,1.03,1,11,100
2,002565,8.40,1,11,100
2,002577,10.55,1,11,100
2,300375,3.66,1,11,100
2,300211,7.61,1,11,100
2,300192,10.30,1,11,100
2,300189,3.58,1,11,100
1,601992,3.56,1,11,100
2,002563,11.48,1,11,100
1,601199,3.91,1,11,100
2,300204,13.47,1,11,100
2,300214,7.91,1,11,100
2,300199,8.35,1,11,100
2,300200,9.79,1,11,100
2,002562,5.25,1,11,100
2,002564,5.39,1,11,100
2,002571,5.32,1,11,100
2,002568,19.33,1,11,100
2,300201,5.14,1,11,100
2,300366,12.46,1,11,100
1,603328,13.21,1,11,100
2,002579,13.22,1,11,100
2,002581,7.59,1,11,100
1,601218,3.01,1,11,100
2,002572,18.67,1,11,100
2,002573,7.33,1,11,100
2,002574,5.86,1,11,100
2,002576,11.21,1,11,100
1,603006,12.06,1,11,100
2,002575,7.14,1,11,100
2,300282,12.93,1,11,100
2,300202,8.72,1,11,100
2,300206,7.67,1,11,100
2,300210,4.26,1,11,100
2,300208,8.64,1,11,100
2,300209,14.08,1,11,100
2,002580,5.68,1,11,100
1,601566,11.66,1,11,100
1,601113,6.00,1,11,100
2,002578,3.37,1,11,100
2,300207,13.93,1,11,100
2,300212,30.20,1,11,100
1,601233,13.74,1,11,100
1,601208,4.97,1,11,100
2,300402,10.80,1,11,100
2,300218,7.71,1,11,100
2,002584,5.33,1,11,100
2,002582,9.04,1,11,100
1,601222,4.75,1,11,100
2,300225,5.62,1,11,100
2,300215,7.44,1,11,100
2,300257,10.25,1,11,100
2,300219,6.12,1,11,100
2,300222,12.37,1,11,100
2,300217,2.84,1,11,100
2,300221,6.10,1,11,100
2,002583,11.10,1,11,100
1,601599,3.08,1,11,100
2,002590,7.58,1,11,100
2,300231,8.28,1,11,100
2,002592,16.68,1,11,100
2,300227,12.39,1,11,100
2,300224,8.24,1,11,100
2,300228,5.64,1,11,100
2,300249,6.93,1,11,100
2,300226,79.49,1,11,100
2,300240,6.82,1,11,100
2,300381,10.07,1,11,100
2,002585,4.91,1,11,100
1,601311,10.29,1,11,100
2,002586,3.72,1,11,100
2,300230,4.18,1,11,100
2,300232,9.70,1,11,100
2,300234,11.56,1,11,100
1,601798,6.67,1,11,100
2,002589,9.01,1,11,100
2,002587,7.03,1,11,100
2,300233,21.97,1,11,100
2,300236,40.31,1,11,100
2,300237,3.41,1,11,100
2,002778,18.11,1,11,100
2,002588,4.30,1,11,100
1,601567,6.69,1,11,100
2,002783,13.53,1,11,100
2,002605,12.83,1,11,100
2,002594,51.16,1,11,100
2,300239,4.68,1,11,100
2,002593,3.83,1,11,100
2,002596,6.86,1,11,100
2,002734,17.00,1,11,100
2,002626,14.58,1,11,100
2,002600,10.00,1,11,100
2,002601,13.57,1,11,100
2,002597,20.62,1,11,100
2,002598,6.80,1,11,100
2,300242,4.07,1,11,100
2,300258,12.14,1,11,100
2,300241,7.15,1,11,100
1,601901,7.28,1,11,100
2,002607,15.64,1,11,100
2,002602,9.46,1,11,100
2,300243,8.33,1,11,100
2,300244,23.20,1,11,100
2,002603,11.60,1,11,100
2,300248,8.61,1,11,100
2,300250,15.32,1,11,100
2,300246,13.00,1,11,100
2,002620,6.21,1,11,100
1,603456,12.15,1,11,100
2,300251,8.67,1,11,100
2,002627,7.36,1,11,100
2,002608,8.38,1,11,100
2,300254,8.47,1,11,100
2,300256,4.21,1,11,100
2,300255,6.48,1,11,100
1,601636,3.77,1,11,100
2,300260,12.88,1,11,100
2,300252,12.08,1,11,100
2,002830,17.50,1,11,100
2,002717,4.94,1,11,100
2,002618,14.30,1,11,100
1,603197,22.41,1,11,100
2,300265,8.62,1,11,100
2,300267,6.30,1,11,100
2,300259,3.71,1,11,100
2,300303,3.87,1,11,100
2,002629,1.89,1,11,100
2,002610,1.75,1,11,100
2,300284,9.36,1,11,100
1,601908,3.32,1,11,100
1,601886,7.68,1,11,100
2,300269,4.66,1,11,100
2,300273,5.49,1,11,100
2,300261,4.59,1,11,100
2,002611,4.71,1,11,100
1,603518,8.00,1,11,100
2,300268,15.55,1,11,100
2,300263,4.82,1,11,100
2,300294,31.00,1,11,100
2,002616,7.31,1,11,100
2,300262,6.01,1,11,100
2,300270,12.09,1,11,100
1,601677,11.04,1,11,100
2,002612,9.00,1,11,100
2,002624,29.63,1,11,100
2,002621,13.04,1,11,100
2,002619,3.16,1,11,100
2,002745,11.20,1,11,100
2,002641,4.62,1,11,100
2,002617,6.88,1,11,100
2,300266,4.16,1,11,100
1,601669,4.93,1,11,100
2,300274,12.50,1,11,100
1,601100,35.79,1,11,100
2,300283,4.81,1,11,100
2,300275,10.75,1,11,100
2,002628,4.93,1,11,100
2,002625,9.82,1,11,100
1,603686,18.03,1,11,100
2,002623,14.65,1,11,100
1,601225,9.17,1,11,100
2,002637,7.69,1,11,100
2,002636,9.78,1,11,100
1,601555,10.25,1,11,100
2,300278,4.93,1,11,100
2,002634,6.81,1,11,100
2,002640,8.33,1,11,100
2,002631,8.41,1,11,100
2,002633,9.08,1,11,100
2,300276,10.18,1,11,100
2,300280,18.72,1,11,100
1,603001,10.01,1,11,100
1,601800,10.57,1,11,100
2,002635,14.99,1,11,100
2,300293,8.40,1,11,100
2,002632,6.39,1,11,100
2,002648,14.00,1,11,100
2,300279,6.11,1,11,100
2,002646,12.04,1,11,100
2,002639,10.01,1,11,100
2,002645,9.83,1,11,100
2,300285,24.16,1,11,100
2,300281,5.91,1,11,100
1,601928,8.84,1,11,100
2,002673,9.61,1,11,100
2,002638,3.14,1,11,100
2,002647,17.22,1,11,100
2,300286,10.80,1,11,100
2,300295,12.87,1,11,100
2,300288,13.00,1,11,100
2,002668,7.03,1,11,100
2,002642,5.99,1,11,100
2,002651,4.77,1,11,100
1,603599,14.68,1,11,100
2,300324,6.15,1,11,100
2,300350,7.44,1,11,100
2,300287,4.33,1,11,100
2,300290,6.99,1,11,100
2,002649,9.66,1,11,100
2,002664,16.88,1,11,100
2,300298,13.70,1,11,100
2,002655,9.82,1,11,100
2,002656,4.50,1,11,100
1,601368,6.07,1,11,100
1,601336,51.46,1,11,100
2,002667,7.20,1,11,100
2,300289,5.85,1,11,100
2,300532,13.68,1,11,100
2,300483,41.64,1,11,100
2,002662,3.44,1,11,100
2,002688,5.95,1,11,100
2,300291,6.06,1,11,100
2,002652,4.08,1,11,100
1,603729,16.00,1,11,100
2,300297,6.81,1,11,100
2,002650,3.75,1,11,100
2,300292,6.65,1,11,100
2,002666,4.84,1,11,100
1,601929,2.33,1,11,100
2,300358,7.29,1,11,100
2,300310,6.37,1,11,100
2,300307,5.51,1,11,100
2,002654,4.38,1,11,100
2,002653,19.52,1,11,100
1,601339,4.07,1,11,100
2,300309,6.63,1,11,100
2,300301,4.44,1,11,100
2,300296,7.44,1,11,100
2,300304,3.78,1,11,100
2,300306,11.41,1,11,100
2,002672,10.38,1,11,100
2,002663,3.55,1,11,100
1,601388,2.01,1,11,100
1,601515,7.75,1,11,100
2,300326,12.50,1,11,100
1,601231,15.88,1,11,100
2,002657,19.20,1,11,100
2,300300,10.44,1,11,100
2,002660,8.31,1,11,100
2,002669,14.50,1,11,100
2,002658,7.60,1,11,100
2,002674,12.18,1,11,100
2,002661,12.95,1,11,100
2,002659,7.38,1,11,100
2,300320,4.68,1,11,100
2,300313,5.72,1,11,100
2,300314,8.92,1,11,100
2,002670,12.80,1,11,100
1,603123,6.09,1,11,100
2,300327,28.94,1,11,100
1,601965,7.70,1,11,100
1,603333,9.60,1,11,100
2,002675,12.99,1,11,100
2,300311,8.45,1,11,100
2,002799,14.57,1,11,100
2,002677,13.95,1,11,100
2,002676,3.39,1,11,100
1,603861,9.40,1,11,100
2,300302,10.78,1,11,100
2,300308,45.54,1,11,100
2,300330,10.79,1,11,100
1,601038,8.51,1,11,100
2,300317,5.05,1,11,100
2,300312,6.68,1,11,100
2,300315,3.79,1,11,100
2,300299,5.98,1,11,100
1,603000,26.88,1,11,100
1,603128,7.56,1,11,100
2,002671,4.49,1,11,100
2,002665,3.59,1,11,100
2,002696,6.13,1,11,100
2,002699,5.92,1,11,100
2,002685,5.25,1,11,100
2,002682,4.67,1,11,100
1,603077,1.65,1,11,100
1,603168,8.50,1,11,100
2,002692,4.02,1,11,100
2,300316,13.90,1,11,100
2,300319,7.69,1,11,100
1,603366,4.46,1,11,100
2,002690,32.18,1,11,100
2,002678,7.57,1,11,100
2,002691,6.61,1,11,100
2,002851,22.23,1,11,100
2,300342,10.73,1,11,100
2,300322,21.12,1,11,100
2,300339,17.84,1,11,100
2,300400,14.73,1,11,100
2,300333,12.13,1,11,100
2,002679,16.76,1,11,100
2,002689,4.48,1,11,100
2,300336,4.13,1,11,100
1,603008,11.58,1,11,100
2,300334,7.62,1,11,100
2,300397,27.28,1,11,100
2,300348,21.04,1,11,100
2,300338,12.00,1,11,100
2,002701,4.96,1,11,100
1,603399,11.40,1,11,100
2,300337,3.76,1,11,100
2,002711,0.94,1,11,100
2,002687,5.96,1,11,100
2,002694,3.60,1,11,100
2,300332,4.52,1,11,100
2,300328,15.57,1,11,100
2,300349,16.12,1,11,100
2,300344,4.47,1,11,100
2,002698,10.43,1,11,100
2,300323,6.08,1,11,100
2,300335,6.19,1,11,100
2,002752,5.93,1,11,100
1,603766,3.92,1,11,100
2,300347,60.04,1,11,100
2,300341,5.48,1,11,100
2,002681,4.82,1,11,100
2,002686,6.45,1,11,100
2,002683,14.87,1,11,100
2,300346,13.90,1,11,100
2,300362,3.48,1,11,100
2,300343,3.52,1,11,100
2,002684,2.97,1,11,100
2,002693,4.67,1,11,100
1,603126,5.55,1,11,100
2,300383,21.35,1,11,100
1,603993,3.83,1,11,100
1,603288,111.00,1,11,100
2,300371,13.46,1,11,100
2,300389,12.30,1,11,100
2,002718,17.28,1,11,100
2,002715,16.33,1,11,100
2,002716,6.72,1,11,100
2,002713,8.86,1,11,100
2,002723,9.69,1,11,100
2,002792,28.24,1,11,100
2,002727,24.49,1,11,100
1,601608,4.26,1,11,100
1,601238,12.81,1,11,100
2,300352,7.75,1,11,100
2,002709,17.86,1,11,100
2,002725,12.87,1,11,100
1,603555,4.70,1,11,100
2,002746,17.53,1,11,100
2,002708,9.09,1,11,100
2,002695,13.96,1,11,100
2,300382,5.78,1,11,100
2,002714,72.00,1,11,100
2,002815,21.71,1,11,100
2,002703,5.63,1,11,100
2,002722,15.00,1,11,100
2,300356,6.74,1,11,100
1,603699,12.20,1,11,100
1,601016,2.57,1,11,100
1,603166,6.04,1,11,100
2,300507,10.36,1,11,100
2,300369,18.32,1,11,100
2,300354,14.08,1,11,100
2,300367,6.49,1,11,100
1,603308,12.56,1,11,100
2,300388,9.67,1,11,100
1,603777,12.85,1,11,100
1,603989,20.68,1,11,100
2,002719,11.39,1,11,100
1,603806,44.65,1,11,100
2,002700,7.71,1,11,100
1,603088,9.32,1,11,100
1,603566,19.58,1,11,100
1,603009,6.29,1,11,100
1,603688,15.72,1,11,100
2,002782,11.38,1,11,100
1,601969,5.83,1,11,100
2,300351,9.71,1,11,100
2,300355,3.76,1,11,100
2,002721,5.87,1,11,100
1,600917,6.85,1,11,100
2,300368,8.37,1,11,100
2,300396,17.69,1,11,100
2,300403,5.68,1,11,100
2,002697,7.15,1,11,100
2,300360,8.80,1,11,100
2,300357,35.70,1,11,100
2,002843,8.52,1,11,100
2,002707,5.68,1,11,100
2,300363,14.64,1,11,100
2,300373,17.78,1,11,100
1,601579,8.60,1,11,100
2,002748,8.01,1,11,100
2,002705,13.02,1,11,100
2,300546,28.40,1,11,100
2,300377,12.96,1,11,100
2,300391,6.64,1,11,100
2,002838,13.34,1,11,100
1,603023,4.63,1,11,100
1,603609,13.91,1,11,100
2,300385,13.62,1,11,100
2,300376,4.92,1,11,100
2,300419,7.24,1,11,100
2,002728,15.99,1,11,100
2,002724,6.55,1,11,100
2,002726,9.61,1,11,100
2,300380,22.00,1,11,100
1,603005,24.09,1,11,100
2,300365,14.75,1,11,100
2,300379,41.10,1,11,100
2,300359,6.07,1,11,100
2,300399,14.51,1,11,100
1,603100,9.10,1,11,100
2,002712,7.19,1,11,100
2,300386,14.42,1,11,100
2,300405,9.08,1,11,100
2,300387,10.29,1,11,100
2,300378,18.06,1,11,100
2,002773,34.57,1,11,100
2,300390,5.67,1,11,100
1,603099,9.73,1,11,100
1,603111,5.41,1,11,100
2,000333,53.47,1,11,100
1,600023,4.09,1,11,100
1,603069,6.52,1,11,100
1,603158,14.77,1,11,100
2,002801,35.02,1,11,100
1,603117,4.02,1,11,100
1,603979,8.84,1,11,100
2,300476,15.18,1,11,100
2,300527,14.52,1,11,100
1,603309,16.53,1,11,100
1,603997,8.94,1,11,100
1,601595,19.90,1,11,100
2,002798,19.13,1,11,100
2,002802,21.49,1,11,100
1,603389,7.26,1,11,100
2,300435,13.06,1,11,100
1,603611,17.24,1,11,100
2,300491,14.14,1,11,100
1,603843,5.60,1,11,100
2,300596,34.74,1,11,100
1,603010,12.04,1,11,100
1,603988,10.16,1,11,100
2,300521,10.98,1,11,100
2,300579,38.84,1,11,100
2,002796,44.90,1,11,100
1,603889,6.23,1,11,100
2,002800,23.58,1,11,100
2,300393,15.09,1,11,100
2,002739,17.37,1,11,100
2,300421,7.42,1,11,100
2,300438,18.02,1,11,100
2,300430,9.02,1,11,100
2,300475,19.40,1,11,100
2,002757,18.49,1,11,100
1,600909,6.77,1,11,100
1,603789,14.43,1,11,100
2,300411,8.18,1,11,100
2,300536,8.90,1,11,100
2,300505,22.91,1,11,100
2,300436,40.05,1,11,100
1,601211,19.04,1,11,100
1,603818,7.56,1,11,100
2,002779,17.48,1,11,100
1,603701,14.15,1,11,100
1,600958,10.94,1,11,100
1,601198,11.68,1,11,100
2,002770,2.73,1,11,100
1,603355,22.70,1,11,100
1,603788,14.18,1,11,100
1,603828,6.12,1,11,100
1,601689,11.93,1,11,100
2,002781,18.30,1,11,100
1,601226,4.41,1,11,100
1,603227,4.14,1,11,100
1,603030,6.31,1,11,100
1,603899,40.92,1,11,100
2,300501,12.41,1,11,100
1,603860,29.09,1,11,100
2,300437,12.34,1,11,100
2,300409,13.20,1,11,100
2,300467,17.54,1,11,100
2,300415,7.35,1,11,100
2,300530,29.19,1,11,100
2,300417,48.01,1,11,100
2,300452,16.16,1,11,100
2,002740,6.83,1,11,100
1,603369,28.98,1,11,100
1,603011,6.04,1,11,100
1,603698,13.36,1,11,100
1,601021,44.30,1,11,100
1,603726,11.42,1,11,100
1,603320,18.98,1,11,100
2,002768,25.08,1,11,100
1,603015,6.82,1,11,100
1,603606,11.98,1,11,100
1,603959,12.72,1,11,100
1,603696,10.35,1,11,100
2,002730,8.58,1,11,100
2,002761,9.71,1,11,100
2,002791,20.13,1,11,100
2,002732,22.86,1,11,100
1,603368,37.54,1,11,100
2,300463,26.01,1,11,100
2,300523,38.66,1,11,100
2,002742,6.67,1,11,100
2,300455,9.32,1,11,100
1,603318,27.68,1,11,100
2,300449,9.76,1,11,100
2,300443,17.15,1,11,100
2,300398,13.86,1,11,100
1,603116,7.39,1,11,100
1,603866,46.78,1,11,100
2,002786,7.88,1,11,100
1,603730,26.09,1,11,100
1,600959,4.45,1,11,100
2,002776,8.93,1,11,100
2,300384,23.45,1,11,100
1,603188,6.87,1,11,100
1,603383,87.57,1,11,100
2,300406,19.00,1,11,100
2,002771,14.13,1,11,100
2,300441,8.43,1,11,100
2,300511,8.24,1,11,100
2,300513,14.91,1,11,100
2,300448,8.76,1,11,100
2,002767,16.20,1,11,100
2,002818,12.76,1,11,100
1,603101,6.49,1,11,100
1,603528,7.72,1,11,100
1,603883,69.55,1,11,100
2,002735,16.15,1,11,100
1,603885,12.92,1,11,100
1,603909,19.76,1,11,100
2,002780,18.20,1,11,100
2,002741,11.95,1,11,100
1,603017,11.73,1,11,100
1,603798,11.86,1,11,100
2,300374,10.02,1,11,100
2,300418,13.54,1,11,100
2,300552,48.85,1,11,100
2,300429,14.07,1,11,100
2,300440,7.53,1,11,100
2,300407,7.96,1,11,100
2,300529,72.29,1,11,100
2,002729,40.27,1,11,100
1,603779,14.46,1,11,100
2,002733,23.47,1,11,100
2,002747,9.99,1,11,100
1,603998,8.84,1,11,100
1,603901,7.92,1,11,100
1,603918,12.30,1,11,100
1,603703,14.87,1,11,100
1,603567,12.26,1,11,100
1,603608,6.68,1,11,100
1,603031,16.27,1,11,100
1,603520,30.88,1,11,100
1,603999,6.02,1,11,100
2,002755,13.52,1,11,100
2,300466,6.27,1,11,100
2,300469,17.47,1,11,100
1,601882,8.28,1,11,100
1,601985,5.52,1,11,100
1,601069,16.41,1,11,100
2,002749,12.45,1,11,100
1,601015,3.74,1,11,100
2,002750,16.97,1,11,100
2,002737,15.18,1,11,100
1,603025,9.34,1,11,100
2,300492,45.85,1,11,100
2,300479,16.46,1,11,100
2,300495,13.17,1,11,100
2,300464,9.45,1,11,100
2,300424,19.64,1,11,100
2,300465,8.94,1,11,100
1,603969,4.30,1,11,100
1,601811,14.65,1,11,100
1,603667,8.34,1,11,100
1,603660,13.04,1,11,100
2,002775,6.33,1,11,100
2,002766,2.53,1,11,100
2,002763,8.45,1,11,100
1,601968,4.43,1,11,100
1,603868,37.43,1,11,100
1,603421,19.93,1,11,100
1,603515,29.04,1,11,100
1,603919,14.93,1,11,100
2,002762,5.56,1,11,100
1,603556,18.22,1,11,100
1,601500,6.68,1,11,100
1,603816,34.90,1,11,100
1,603569,10.84,1,11,100
2,300480,21.13,1,11,100
2,300486,13.83,1,11,100
2,300490,11.28,1,11,100
2,300494,12.50,1,11,100
2,300489,20.28,1,11,100
2,300478,14.06,1,11,100
2,300471,10.12,1,11,100
2,300472,13.94,1,11,100
1,603898,15.50,1,11,100
1,603612,11.36,1,11,100
1,600939,5.02,1,11,100
1,603558,8.89,1,11,100
1,603090,16.42,1,11,100
1,603160,197.28,1,11,100
1,603012,12.80,1,11,100
1,603021,7.78,1,11,100
1,603887,19.29,1,11,100
1,603663,14.87,1,11,100
1,603636,11.70,1,11,100
2,002788,8.27,1,11,100
1,603618,6.41,1,11,100
1,603986,149.96,1,11,100
1,603588,10.11,1,11,100
2,002760,18.14,1,11,100
2,002819,24.66,1,11,100
2,300526,48.87,1,11,100
2,300496,41.12,1,11,100
2,300555,10.99,1,11,100
2,300547,10.04,1,11,100
2,300522,16.20,1,11,100
2,300484,11.15,1,11,100
2,300432,6.58,1,11,100
2,300535,14.72,1,11,100
2,300534,6.26,1,11,100
2,300559,27.98,1,11,100
1,603118,14.70,1,11,100
2,002793,21.63,1,11,100
2,002806,15.96,1,11,100
2,002787,6.93,1,11,100
2,002822,8.64,1,11,100
2,002789,17.49,1,11,100
2,002811,15.02,1,11,100
1,603189,19.14,1,11,100
2,002821,107.71,1,11,100
2,002809,16.89,1,11,100
2,002832,26.88,1,11,100
2,002817,19.57,1,11,100
2,300392,7.47,1,11,100
2,300433,10.55,1,11,100
2,300462,30.40,1,11,100
2,300512,12.27,1,11,100
2,002795,13.90,1,11,100
1,603718,12.42,1,11,100
1,601900,9.15,1,11,100
2,300500,15.32,1,11,100
2,002790,6.82,1,11,100
2,002753,8.64,1,11,100
1,603799,27.76,1,11,100
1,600936,4.37,1,11,100
2,300517,14.80,1,11,100
1,603690,24.36,1,11,100
2,002758,10.00,1,11,100
2,002759,10.60,1,11,100
