exch_no,stock_code,order_price,price_type,order_oper_way
1,601789,3.90,1,11
2,002553,5.77,1,11
2,300205,12.87,1,11
2,300220,39.09,1,11
2,300198,4.37,1,11
2,300188,18.87,1,11
2,300195,8.11,1,11
2,300196,9.35,1,11
2,300187,5.11,1,11
2,300345,8.06,1,11
2,300185,1.91,1,11
2,002556,5.83,1,11
2,300190,8.31,1,11
1,601011,5.59,1,11
2,002560,6.60,1,11
1,601258,1.12,1,11
2,002565,8.20,1,11
2,002577,10.42,1,11
2,300375,3.65,1,11
2,300211,7.57,1,11
2,300192,10.48,1,11
2,300189,3.55,1,11
1,601992,3.53,1,11
2,002563,11.61,1,11
1,601199,3.91,1,11
2,300204,12.49,1,11
2,300214,7.78,1,11
2,300199,8.43,1,11
2,300200,9.76,1,11
2,002562,5.25,1,11
2,002564,5.29,1,11
2,002571,5.25,1,11
2,002568,18.74,1,11
2,300201,5.12,1,11
2,300366,12.03,1,11
1,603328,13.23,1,11
2,002579,12.61,1,11
2,002581,7.54,1,11
1,601218,2.96,1,11
2,002572,18.93,1,11
2,002573,7.23,1,11
2,002574,5.83,1,11
2,002576,10.85,1,11
1,603006,11.87,1,11
2,002575,7.22,1,11
2,300282,12.57,1,11
2,300202,8.47,1,11
2,300206,7.60,1,11
2,300210,4.40,1,11
2,300208,8.75,1,11
2,300209,13.94,1,11
2,002580,5.63,1,11
1,601566,11.63,1,11
1,601113,5.85,1,11
2,002578,3.38,1,11
2,300207,13.61,1,11
2,300212,27.96,1,11
1,601233,13.65,1,11
1,601208,4.97,1,11
2,300402,10.69,1,11
2,300218,7.62,1,11
2,002584,5.13,1,11
2,002582,8.87,1,11
1,601222,4.63,1,11
2,300225,5.52,1,11
2,300215,7.35,1,11
2,300257,10.10,1,11
2,300219,6.01,1,11
2,300222,12.13,1,11
2,300217,2.79,1,11
2,300221,5.92,1,11
2,002583,10.76,1,11
1,601599,3.02,1,11
2,002590,7.50,1,11
2,300231,7.97,1,11
2,002592,16.85,1,11
2,300227,12.26,1,11
2,300224,8.45,1,11
2,300228,5.71,1,11
2,300249,6.83,1,11
2,300226,80.07,1,11
2,300240,6.72,1,11
2,300381,10.02,1,11
2,002585,4.87,1,11
1,601311,10.25,1,11
2,002586,3.78,1,11
2,300230,4.12,1,11
2,300232,9.96,1,11
2,300234,11.75,1,11
1,601798,6.50,1,11
2,002589,8.51,1,11
2,002587,6.88,1,11
2,300233,21.95,1,11
2,300236,38.73,1,11
2,300237,3.36,1,11
2,002778,17.86,1,11
2,002588,4.26,1,11
1,601567,6.63,1,11
2,002783,13.81,1,11
2,002605,12.22,1,11
2,002594,51.11,1,11
2,002604,4.00,1,11
2,300239,4.71,1,11
2,002593,3.79,1,11
2,002596,6.61,1,11
2,002734,17.00,1,11
2,002626,14.57,1,11
2,002600,9.62,1,11
2,002601,13.86,1,11
2,002597,20.90,1,11
2,002598,6.77,1,11
2,300242,4.03,1,11
2,300258,10.97,1,11
2,300241,7.03,1,11
1,601901,7.20,1,11
2,002607,15.97,1,11
2,002602,9.50,1,11
2,300243,8.22,1,11
2,300244,22.84,1,11
2,002603,11.37,1,11
2,300248,8.30,1,11
2,300250,14.65,1,11
2,300246,12.95,1,11
2,002620,6.26,1,11
1,603456,12.78,1,11
2,300251,8.51,1,11
2,002627,7.16,1,11
2,002608,8.70,1,11
2,300254,8.41,1,11
2,300256,4.15,1,11
2,300255,6.53,1,11
1,601636,3.62,1,11
2,300260,12.88,1,11
2,300252,11.73,1,11
2,002830,17.34,1,11
2,002717,4.90,1,11
2,002618,14.47,1,11
1,603197,20.35,1,11
2,300265,8.52,1,11
2,300267,5.82,1,11
2,300259,3.70,1,11
2,300303,3.84,1,11
2,002629,1.86,1,11
2,002610,1.74,1,11
2,300284,9.41,1,11
1,601908,3.31,1,11
1,601886,7.72,1,11
2,300269,4.81,1,11
2,300273,5.37,1,11
2,300261,4.54,1,11
2,002611,4.45,1,11
1,603518,7.96,1,11
2,300268,15.27,1,11
2,300263,4.69,1,11
2,300294,30.67,1,11
2,002616,7.21,1,11
2,300262,5.97,1,11
2,300270,10.97,1,11
1,601677,10.96,1,11
2,002612,8.72,1,11
2,002624,29.64,1,11
2,002621,12.96,1,11
2,002619,3.13,1,11
2,002745,11.09,1,11
2,002641,4.66,1,11
2,002617,6.21,1,11
2,300266,4.02,1,11
1,601669,4.90,1,11
2,300274,12.26,1,11
1,601100,36.44,1,11
2,300283,4.78,1,11
2,300275,10.12,1,11
2,002628,4.88,1,11
2,002625,9.57,1,11
1,603686,18.15,1,11
2,002623,14.46,1,11
1,601225,9.13,1,11
2,002637,7.74,1,11
2,002636,9.60,1,11
1,601555,10.51,1,11
2,300278,4.88,1,11
2,002634,7.03,1,11
2,002640,8.60,1,11
2,002631,8.21,1,11
2,002633,8.85,1,11
2,300276,9.92,1,11
2,300280,18.26,1,11
1,603001,9.88,1,11
1,601800,10.71,1,11
2,002635,14.99,1,11
2,300293,8.37,1,11
2,002632,6.31,1,11
2,002648,14.18,1,11
2,300279,5.91,1,11
2,002646,12.11,1,11
2,002639,10.14,1,11
2,002645,9.34,1,11
2,300285,23.90,1,11
2,300281,5.95,1,11
1,601928,8.76,1,11
2,002673,9.67,1,11
2,002638,3.11,1,11
2,002647,17.26,1,11
2,300286,10.81,1,11
2,300295,12.67,1,11
2,300288,12.89,1,11
2,002668,6.36,1,11
2,002642,5.66,1,11
2,002651,4.70,1,11
1,603599,14.86,1,11
2,300324,6.10,1,11
2,300350,7.21,1,11
2,300287,4.28,1,11
2,300290,6.73,1,11
1,601313,100.00,1,11
2,002649,9.43,1,11
2,002664,17.42,1,11
2,300298,13.38,1,11
2,002655,9.78,1,11
2,002656,4.44,1,11
1,601368,6.06,1,11
1,601336,51.68,1,11
2,002667,7.13,1,11
2,300289,5.85,1,11
2,300532,13.56,1,11
2,300483,41.40,1,11
2,002662,3.01,1,11
2,002688,6.11,1,11
2,300291,6.06,1,11
2,002652,4.09,1,11
1,603729,15.78,1,11
2,300297,6.29,1,11
2,002650,3.79,1,11
2,300292,6.34,1,11
2,002666,4.75,1,11
1,601929,2.34,1,11
2,300358,7.33,1,11
2,300310,6.33,1,11
2,300307,5.37,1,11
2,002654,4.33,1,11
2,002653,19.23,1,11
1,601339,4.04,1,11
2,300309,6.52,1,11
2,300301,4.39,1,11
2,300296,7.24,1,11
2,300304,3.73,1,11
2,300306,10.97,1,11
2,002672,10.44,1,11
2,002663,2.94,1,11
1,601388,2.00,1,11
1,601515,7.91,1,11
2,300326,12.49,1,11
1,601231,14.70,1,11
2,002657,18.72,1,11
2,300300,10.34,1,11
2,002660,8.09,1,11
2,002669,14.36,1,11
2,002658,7.47,1,11
2,002674,11.97,1,11
2,002661,12.89,1,11
2,002659,7.50,1,11
2,300320,4.63,1,11
2,300313,5.91,1,11
2,300314,8.89,1,11
2,002670,12.57,1,11
1,603123,6.07,1,11
2,300327,28.62,1,11
1,601965,7.57,1,11
1,603333,9.25,1,11
2,002675,13.21,1,11
2,300311,7.63,1,11
2,002799,14.69,1,11
2,002677,13.89,1,11
2,002676,3.34,1,11
1,603861,9.23,1,11
2,300302,10.53,1,11
2,300308,45.62,1,11
2,300330,10.69,1,11
1,601038,7.40,1,11
2,300317,5.01,1,11
2,300312,6.60,1,11
2,300315,3.68,1,11
2,300299,5.89,1,11
1,603000,24.29,1,11
1,603128,7.45,1,11
2,002671,4.44,1,11
2,002665,3.64,1,11
2,002696,6.06,1,11
2,002699,5.95,1,11
2,002685,5.17,1,11
2,002682,4.59,1,11
1,603077,1.65,1,11
1,603168,8.50,1,11
2,002692,3.96,1,11
2,300316,13.90,1,11
2,300319,7.68,1,11
1,603366,4.39,1,11
2,002690,31.40,1,11
2,002678,7.44,1,11
2,002691,6.67,1,11
2,002851,22.40,1,11
2,300342,9.82,1,11
2,300322,20.85,1,11
2,300339,17.21,1,11
2,300400,14.62,1,11
2,300333,10.72,1,11
2,002679,17.19,1,11
2,002689,4.52,1,11
2,300336,4.12,1,11
1,603008,11.72,1,11
2,300334,7.38,1,11
2,300397,26.99,1,11
2,300348,18.86,1,11
2,300338,12.58,1,11
2,002701,5.02,1,11
1,603399,11.38,1,11
2,300337,3.74,1,11
2,002711,0.98,1,11
2,002687,5.90,1,11
2,002694,3.67,1,11
2,002680,1.51,1,11
2,300332,4.48,1,11
2,300328,15.33,1,11
2,300349,16.21,1,11
2,300344,4.37,1,11
2,002698,10.28,1,11
2,300323,6.06,1,11
2,300335,6.11,1,11
2,002752,5.98,1,11
1,603766,3.87,1,11
2,300347,58.60,1,11
2,300341,5.43,1,11
2,002681,4.59,1,11
2,002686,6.48,1,11
2,002683,15.01,1,11
2,300346,13.90,1,11
2,300362,3.62,1,11
2,300343,3.44,1,11
2,002684,3.04,1,11
2,002693,4.63,1,11
1,603126,5.41,1,11
2,300383,20.80,1,11
1,603993,3.77,1,11
1,603288,109.80,1,11
2,300371,13.56,1,11
2,300389,11.92,1,11
2,002718,17.13,1,11
2,002715,16.64,1,11
2,002716,6.82,1,11
2,002713,8.89,1,11
2,002723,9.49,1,11
2,002792,28.01,1,11
2,002727,25.66,1,11
1,601608,4.25,1,11
1,601238,12.27,1,11
2,300352,6.85,1,11
2,002709,17.93,1,11
2,002725,12.30,1,11
1,603555,4.62,1,11
2,002746,17.21,1,11
2,002708,9.08,1,11
2,002695,13.98,1,11
2,300382,5.77,1,11
2,002714,69.80,1,11
2,002815,21.29,1,11
2,002703,5.72,1,11
2,002722,14.87,1,11
2,300356,6.86,1,11
1,603699,11.84,1,11
1,601016,2.58,1,11
1,603166,6.04,1,11
2,300507,10.05,1,11
2,300369,18.15,1,11
2,300354,13.59,1,11
2,300367,6.45,1,11
1,603308,12.89,1,11
2,300388,9.64,1,11
1,603777,12.90,1,11
1,603989,20.72,1,11
2,002719,11.41,1,11
1,603806,42.70,1,11
2,002700,7.62,1,11
1,603088,9.21,1,11
1,603566,21.02,1,11
1,603009,6.37,1,11
1,603688,15.64,1,11
2,002782,11.16,1,11
1,601969,5.66,1,11
2,300351,9.60,1,11
2,300355,3.69,1,11
2,002721,5.76,1,11
1,600917,6.83,1,11
2,300368,8.20,1,11
2,300396,17.76,1,11
2,300403,5.54,1,11
2,002697,7.16,1,11
2,300360,8.58,1,11
2,300357,35.19,1,11
2,002843,8.46,1,11
2,002707,5.70,1,11
2,300363,14.56,1,11
2,300373,17.38,1,11
1,601579,8.55,1,11
2,002748,7.91,1,11
2,002705,12.41,1,11
2,300546,27.70,1,11
2,300377,12.77,1,11
2,300391,6.48,1,11
2,002838,13.18,1,11
1,603023,4.67,1,11
1,603609,13.67,1,11
2,300385,13.30,1,11
2,300376,4.81,1,11
2,300419,6.59,1,11
2,002728,15.82,1,11
2,002724,6.51,1,11
2,002726,9.65,1,11
2,300380,21.57,1,11
1,603005,23.07,1,11
2,300365,14.39,1,11
2,300379,40.67,1,11
2,300359,6.07,1,11
2,300399,13.98,1,11
1,603100,9.02,1,11
2,002712,7.10,1,11
2,300386,13.29,1,11
2,300405,8.58,1,11
2,300387,10.24,1,11
2,300378,17.98,1,11
2,002773,34.82,1,11
2,300390,5.62,1,11
1,603099,9.67,1,11
1,603111,5.31,1,11
2,000333,53.40,1,11
1,600023,4.07,1,11
1,603069,6.46,1,11
1,603158,15.05,1,11
2,002801,34.80,1,11
1,603117,3.99,1,11
1,603979,8.70,1,11
2,300476,15.34,1,11
2,300527,14.30,1,11
1,603309,16.54,1,11
1,603997,8.30,1,11
1,601595,21.00,1,11
2,002798,18.77,1,11
2,002802,21.50,1,11
1,603389,7.18,1,11
2,300435,13.34,1,11
1,603611,16.60,1,11
2,300491,14.05,1,11
1,603843,5.55,1,11
2,300596,35.10,1,11
1,603010,12.45,1,11
1,603988,10.02,1,11
2,300521,11.01,1,11
2,300579,35.48,1,11
2,002796,43.17,1,11
1,603889,6.20,1,11
2,002800,22.70,1,11
2,300393,13.53,1,11
2,002739,16.24,1,11
2,300421,7.37,1,11
2,300438,18.20,1,11
2,300430,8.87,1,11
2,300475,18.38,1,11
2,002757,18.29,1,11
1,600909,6.88,1,11
1,603789,14.20,1,11
2,300411,8.12,1,11
2,300536,9.37,1,11
2,300505,22.41,1,11
2,300436,39.81,1,11
1,601211,19.19,1,11
1,603818,7.51,1,11
2,002779,16.76,1,11
1,603701,14.83,1,11
1,600958,11.21,1,11
1,601198,11.73,1,11
2,002770,2.71,1,11
1,603355,22.81,1,11
1,603788,14.02,1,11
1,603828,6.09,1,11
1,601689,11.90,1,11
2,002781,18.44,1,11
1,601226,4.38,1,11
1,603227,4.11,1,11
1,603030,6.28,1,11
1,603899,40.10,1,11
2,300501,12.58,1,11
1,603860,28.37,1,11
2,300437,11.43,1,11
2,300409,13.32,1,11
2,300467,17.23,1,11
2,300415,7.38,1,11
2,300530,29.19,1,11
2,300417,48.30,1,11
2,300452,15.93,1,11
2,002740,6.78,1,11
1,603369,28.56,1,11
1,603011,6.44,1,11
1,603698,13.25,1,11
1,601021,43.53,1,11
1,603726,11.21,1,11
1,603320,18.39,1,11
2,002768,25.58,1,11
1,603015,6.74,1,11
1,603606,12.27,1,11
1,603959,13.14,1,11
1,603696,9.87,1,11
2,002730,8.47,1,11
2,002761,9.81,1,11
2,002791,20.57,1,11
2,002732,23.03,1,11
1,603368,37.60,1,11
2,300463,24.39,1,11
2,300523,36.67,1,11
2,002742,6.61,1,11
2,300455,9.33,1,11
1,603318,27.00,1,11
2,300449,9.60,1,11
2,300443,17.40,1,11
2,300398,13.75,1,11
1,603116,7.35,1,11
1,603866,46.80,1,11
2,002786,7.51,1,11
1,603730,25.56,1,11
1,600959,4.45,1,11
2,002776,8.82,1,11
2,300384,23.15,1,11
1,603188,6.84,1,11
1,603383,88.82,1,11
2,300406,18.30,1,11
2,002771,14.04,1,11
2,300441,8.01,1,11
2,300511,8.26,1,11
2,300513,14.18,1,11
2,300448,7.30,1,11
2,002767,16.70,1,11
2,002818,12.62,1,11
1,603101,6.53,1,11
1,603528,7.62,1,11
1,603883,69.51,1,11
2,002735,16.00,1,11
1,603885,13.15,1,11
1,603909,19.79,1,11
2,002780,18.14,1,11
2,002741,12.04,1,11
1,603017,11.77,1,11
1,603798,11.31,1,11
2,300374,9.63,1,11
2,300418,13.37,1,11
2,300552,48.72,1,11
2,300429,13.91,1,11
2,300440,7.45,1,11
2,300407,7.82,1,11
2,300529,71.77,1,11
2,002729,39.98,1,11
1,603779,14.60,1,11
2,002733,24.20,1,11
2,002747,10.18,1,11
1,603998,8.64,1,11
1,603901,8.14,1,11
1,603918,11.75,1,11
1,603703,14.75,1,11
1,603567,12.47,1,11
1,603608,6.54,1,11
1,603031,16.03,1,11
1,603520,32.17,1,11
1,603999,5.98,1,11
2,002755,13.75,1,11
2,300466,6.49,1,11
2,300469,16.19,1,11
1,601882,8.30,1,11
1,601985,5.51,1,11
1,601069,16.98,1,11
2,002749,12.50,1,11
1,601015,3.65,1,11
2,002750,16.18,1,11
2,002737,15.44,1,11
1,603025,9.11,1,11
2,300492,44.99,1,11
2,300479,16.07,1,11
2,300495,13.37,1,11
2,300464,9.30,1,11
2,300424,20.58,1,11
2,300465,8.64,1,11
1,603969,4.32,1,11
1,601811,14.36,1,11
1,603667,8.29,1,11
1,603660,13.06,1,11
2,002775,6.20,1,11
2,002766,2.41,1,11
2,002763,8.41,1,11
1,601968,4.41,1,11
1,603868,37.11,1,11
1,603421,20.12,1,11
1,603515,29.02,1,11
1,603919,15.09,1,11
2,002762,5.51,1,11
1,603556,18.79,1,11
1,601500,6.68,1,11
1,603816,35.73,1,11
1,603569,10.82,1,11
2,300480,17.46,1,11
2,300486,13.70,1,11
2,300490,11.20,1,11
2,300494,12.25,1,11
2,300489,20.25,1,11
2,300478,14.08,1,11
2,300471,10.49,1,11
2,300472,13.37,1,11
1,603898,15.41,1,11
1,603612,11.48,1,11
1,600939,5.03,1,11
1,603558,8.95,1,11
1,603090,16.35,1,11
1,603160,195.00,1,11
1,603012,11.91,1,11
1,603021,7.66,1,11
1,603887,19.49,1,11
1,603663,14.71,1,11
1,603636,11.45,1,11
2,002788,8.70,1,11
1,603618,6.27,1,11
1,603986,150.72,1,11
1,603588,10.22,1,11
2,002760,18.20,1,11
2,002819,20.38,1,11
2,300526,51.42,1,11
2,300496,41.74,1,11
2,300555,10.92,1,11
2,300547,10.02,1,11
2,300522,15.87,1,11
2,300484,11.10,1,11
2,300432,6.68,1,11
2,300535,14.58,1,11
2,300534,6.18,1,11
2,300559,26.45,1,11
1,603118,13.13,1,11
2,002793,20.14,1,11
2,002806,16.31,1,11
2,002787,6.89,1,11
2,002822,8.60,1,11
2,002789,17.45,1,11
2,002811,14.80,1,11
1,603189,18.32,1,11
2,002821,107.10,1,11
2,002809,16.89,1,11
2,002832,24.60,1,11
2,002817,19.34,1,11
2,300392,7.28,1,11
2,300433,9.98,1,11
2,300462,29.98,1,11
2,300512,12.20,1,11
2,002795,13.84,1,11
1,603718,12.93,1,11
1,601900,9.17,1,11
2,300500,15.19,1,11
2,002790,6.62,1,11
2,002753,8.51,1,11
1,603799,27.96,1,11
1,600936,4.36,1,11
2,300517,14.70,1,11
1,603690,24.21,1,11
2,002758,10.18,1,11
2,002759,10.20,1,11
1,603159,12.04,1,11
1,603589,60.20,1,11
2,300519,14.34,1,11
2,300470,29.25,1,11
1,603977,9.00,1,11
2,300414,14.33,1,11
2,300425,4.84,1,11
2,300460,10.16,1,11
1,603900,11.40,1,11
1,601366,5.82,1,11
1,601212,4.46,1,11
2,300518,26.70,1,11
2,300506,8.93,1,11
2,300533,44.45,1,11
2,300453,7.46,1,11
2,002797,6.91,1,11
1,603060,22.81,1,11
1,603315,11.88,1,11
1,603800,12.78,1,11
1,603600,11.01,1,11
1,603936,24.99,1,11
1,603825,13.37,1,11
1,603616,9.14,1,11
2,300410,9.49,1,11
1,603338,54.41,1,11
2,002751,30.57,1,11
1,601966,20.99,1,11
1,603018,12.37,1,11
2,300395,21.90,1,11
1,603222,48.45,1,11
1,603108,11.13,1,11
2,002813,29.00,1,11
2,002823,10.02,1,11
1,601611,7.40,1,11
2,300510,5.97,1,11
2,300447,12.87,1,11
2,300420,7.43,1,11
2,300516,36.42,1,11
2,300364,4.21,1,11
1,603377,16.91,1,11
1,603508,62.03,1,11
2,300520,18.96,1,11
1,603929,15.63,1,11
1,603022,8.37,1,11
1,603131,16.03,1,11
2,002820,12.40,1,11
1,603085,9.52,1,11
1,603268,17.06,1,11
1,603020,8.10,1,11
1,603198,19.20,1,11
2,300485,10.21,1,11
2,300404,21.51,1,11
1,603958,7.59,1,11
1,603738,22.10,1,11
1,603339,15.38,1,11
1,603266,12.27,1,11
2,300442,15.04,1,11
2,002731,9.39,1,11
2,002777,31.94,1,11
2,300528,7.28,1,11
2,300456,16.71,1,11
2,002803,23.33,1,11
1,603939,74.85,1,11
2,300461,19.57,1,11
2,300416,21.09,1,11
2,300468,21.88,1,11
2,300572,55.12,1,11
2,300423,15.40,1,11
2,300537,18.05,1,11
2,300431,5.53,1,11
1,603603,12.61,1,11
1,603306,13.46,1,11
1,603169,7.53,1,11
1,603859,26.81,1,11
1,603878,10.21,1,11
2,002772,7.87,1,11
2,002828,12.69,1,11
1,603033,18.27,1,11
1,603311,10.22,1,11
2,002856,19.23,1,11
1,603028,10.70,1,11
1,603036,12.36,1,11
1,603838,9.03,1,11
2,300473,30.10,1,11
2,300474,52.00,1,11
2,300482,46.42,1,11
2,300497,18.52,1,11
1,603066,7.74,1,11
1,603027,22.41,1,11
1,603987,8.00,1,11
1,603678,24.29,1,11
1,601127,13.46,1,11
2,300549,15.36,1,11
2,300600,11.62,1,11
2,300586,13.59,1,11
2,002829,22.47,1,11
1,603258,24.85,1,11
1,603319,16.66,1,11
1,603568,21.32,1,11
1,603444,274.97,1,11
1,603029,14.70,1,11
2,002812,31.86,1,11
1,603639,25.71,1,11
2,300422,10.60,1,11
2,300542,16.56,1,11
2,300509,8.89,1,11
2,300499,12.60,1,11
1,603007,7.58,1,11
1,603658,81.80,1,11
1,603822,24.80,1,11
2,300503,8.28,1,11
1,603869,13.01,1,11
1,603043,31.78,1,11
1,603313,16.23,1,11
2,300508,33.10,1,11
2,300412,6.74,1,11
1,603819,14.94,1,11
1,603299,8.09,1,11
1,603026,35.19,1,11
2,002825,16.55,1,11
2,300525,26.00,1,11
2,300545,28.86,1,11
2,300543,25.04,1,11
2,300531,18.05,1,11
2,300570,33.90,1,11
1,600977,14.83,1,11
1,603300,9.53,1,11
1,603598,8.04,1,11
1,603019,38.38,1,11
1,603689,10.97,1,11
2,002816,19.87,1,11
1,603519,16.24,1,11
2,002785,11.38,1,11
1,603067,6.43,1,11
2,300665,10.70,1,11
2,300573,83.90,1,11
2,300428,13.37,1,11
1,603601,7.52,1,11
2,002835,11.60,1,11
1,601878,9.39,1,11
1,603886,20.91,1,11
1,603858,20.24,1,11
2,002736,13.60,1,11
1,603345,47.48,1,11
2,300426,6.43,1,11
2,002765,5.56,1,11
2,002810,14.37,1,11
2,300434,8.19,1,11
2,300539,8.29,1,11
2,300488,17.40,1,11
1,603808,16.31,1,11
1,603737,63.52,1,11
1,603778,4.85,1,11
2,300439,15.16,1,11
1,603398,9.63,1,11
1,603223,7.14,1,11
1,603016,15.18,1,11
2,300450,34.45,1,11
2,300502,38.99,1,11
2,300446,16.23,1,11
1,603628,8.17,1,11
2,300427,15.15,1,11
2,300493,8.03,1,11
2,300459,2.70,1,11
2,300487,35.85,1,11
2,300457,25.11,1,11
1,603968,16.39,1,11
2,300548,49.40,1,11
2,300451,17.03,1,11
2,300560,18.89,1,11
2,300561,16.34,1,11
2,300550,32.73,1,11
2,300394,38.39,1,11
2,300556,18.00,1,11
2,300538,20.30,1,11
2,300551,18.77,1,11
2,300569,17.52,1,11
2,300631,18.70,1,11
2,300515,10.67,1,11
2,300553,39.33,1,11
2,300540,17.01,1,11
2,300558,47.34,1,11
2,300541,17.92,1,11
1,603559,20.87,1,11
1,601858,12.40,1,11
1,603239,9.99,1,11
1,603186,46.73,1,11
1,603716,18.04,1,11
1,603888,23.00,1,11
1,603416,29.33,1,11
1,603633,9.65,1,11
1,603098,11.55,1,11
1,603669,8.63,1,11
1,601163,13.41,1,11
1,603505,20.85,1,11
1,603708,25.15,1,11
2,002865,16.82,1,11
2,002836,14.68,1,11
2,002842,16.08,1,11
2,002824,11.29,1,11
1,603203,23.76,1,11
1,603035,9.17,1,11
1,603727,17.60,1,11
2,300458,27.58,1,11
2,300413,48.30,1,11
2,300481,15.09,1,11
2,300408,21.07,1,11
1,600908,5.49,1,11
2,002839,5.70,1,11
1,601229,9.28,1,11
1,603323,5.40,1,11
1,600919,6.92,1,11
2,002807,4.53,1,11
1,601128,7.52,1,11
1,601997,8.70,1,11
1,600926,8.50,1,11
1,603322,24.15,1,11
2,300582,11.72,1,11
2,300557,28.75,1,11
1,603336,17.06,1,11
2,300623,22.87,1,11
2,002840,17.09,1,11
1,601881,11.96,1,11
1,603797,13.26,1,11
2,300563,32.68,1,11
2,002833,36.10,1,11
2,300657,40.85,1,11
2,300562,13.23,1,11
2,300565,16.08,1,11
1,603585,23.00,1,11
2,002831,21.44,1,11
2,002845,18.83,1,11
1,603517,39.05,1,11
1,603388,7.48,1,11
1,603990,28.88,1,11
1,603577,11.67,1,11
1,603298,12.34,1,11
1,603668,8.65,1,11
1,603966,10.46,1,11
2,300587,12.13,1,11
2,300575,23.82,1,11
1,603833,121.13,1,11
2,002837,20.45,1,11
2,300686,20.83,1,11
2,300566,21.05,1,11
2,300567,51.06,1,11
2,002857,14.68,1,11
2,002848,14.73,1,11
2,002841,91.48,1,11
1,603637,16.96,1,11
1,603877,14.22,1,11
1,603928,12.62,1,11
1,603086,28.58,1,11
1,603218,22.59,1,11
1,603823,22.01,1,11
1,603228,49.59,1,11
2,300615,25.00,1,11
1,603638,25.95,1,11
1,603579,26.98,1,11
1,603677,12.28,1,11
2,002858,21.05,1,11
1,603177,12.27,1,11
1,603538,21.65,1,11
1,601020,10.27,1,11
2,300682,22.50,1,11
1,603039,68.77,1,11
1,603037,17.89,1,11
1,603811,24.80,1,11
1,601375,5.30,1,11
1,603881,39.37,1,11
1,603626,8.01,1,11
2,002850,32.71,1,11
2,002861,24.54,1,11
2,300606,17.88,1,11
2,300619,24.51,1,11
1,603303,9.20,1,11
1,601228,3.98,1,11
2,300580,15.82,1,11
1,603358,13.68,1,11
1,603038,14.90,1,11
1,603040,30.03,1,11
2,300578,31.73,1,11
2,300571,52.53,1,11
2,300598,36.40,1,11
2,002867,22.20,1,11
1,603165,18.48,1,11
1,603839,13.22,1,11
1,603360,33.10,1,11
2,002855,12.04,1,11
1,603208,36.92,1,11
1,603032,27.68,1,11
1,603908,30.69,1,11
2,300597,14.95,1,11
1,603665,22.22,1,11
2,300581,26.39,1,11
2,300576,24.43,1,11
2,000166,5.11,1,11
1,603089,13.35,1,11
2,002846,12.75,1,11
2,002847,30.94,1,11
2,300592,11.24,1,11
1,603817,7.25,1,11
2,300678,22.82,1,11
1,603337,21.14,1,11
2,300568,29.60,1,11
1,603238,17.60,1,11
2,002853,19.19,1,11
1,603330,14.02,1,11
1,603615,9.45,1,11
1,603656,15.77,1,11
2,300617,22.79,1,11
2,002849,15.40,1,11
1,600996,10.45,1,11
1,603393,23.19,1,11
1,603630,13.77,1,11
1,603955,15.87,1,11
1,603996,5.28,1,11
1,603138,17.16,1,11
1,603960,28.87,1,11
1,603896,33.76,1,11
2,002852,13.85,1,11
2,300659,51.58,1,11
1,603903,14.83,1,11
1,603991,19.90,1,11
1,603768,11.52,1,11
2,300647,16.07,1,11
1,603385,9.65,1,11
2,002875,17.75,1,11
1,603178,10.76,1,11
2,002774,8.62,1,11
1,603078,28.34,1,11
1,603133,23.34,1,11
1,603787,20.81,1,11
1,603179,14.00,1,11
1,601952,7.11,1,11
1,603920,18.52,1,11
2,300593,19.85,1,11
2,300577,33.74,1,11
1,603096,58.92,1,11
1,603803,14.91,1,11
2,002862,20.70,1,11
1,603758,6.14,1,11
1,603050,12.11,1,11
2,002878,25.41,1,11
1,603906,11.25,1,11
1,603180,61.19,1,11
1,603041,16.44,1,11
1,603536,11.83,1,11
1,603113,11.47,1,11
2,300629,22.28,1,11
2,300583,33.40,1,11
2,002882,11.33,1,11
2,002868,19.97,1,11
1,603232,34.50,1,11
1,603269,14.53,1,11
1,603229,13.51,1,11
1,603826,15.01,1,11
2,002859,34.81,1,11
1,603058,7.65,1,11
1,603855,8.94,1,11
2,002870,22.81,1,11
2,300589,14.93,1,11
2,300601,71.02,1,11
2,300585,18.57,1,11
1,603926,11.86,1,11
2,002860,20.84,1,11
1,603501,107.00,1,11
1,603200,26.62,1,11
2,300612,18.74,1,11
1,603586,17.42,1,11
1,603139,17.28,1,11
1,603496,22.35,1,11
2,002871,21.96,1,11
1,603728,12.60,1,11
2,002869,67.64,1,11
2,300588,13.01,1,11
2,300590,40.94,1,11
2,300613,130.30,1,11
2,300618,66.15,1,11
2,300616,88.27,1,11
2,002876,41.10,1,11
2,002872,5.71,1,11
1,603717,8.79,1,11
1,603879,7.64,1,11
1,603081,11.71,1,11
2,002863,6.05,1,11
2,300645,16.07,1,11
2,300610,12.54,1,11
2,300675,17.67,1,11
2,300638,72.73,1,11
2,300602,47.41,1,11
2,300595,45.31,1,11
2,300584,32.43,1,11
2,300599,10.57,1,11
1,603335,5.79,1,11
2,300605,13.69,1,11
2,300591,6.77,1,11
2,300639,18.14,1,11
2,300608,18.80,1,11
1,603316,9.77,1,11
1,603331,16.42,1,11
1,603488,8.63,1,11
1,603679,43.61,1,11
2,300498,38.38,1,11
1,603357,11.87,1,11
2,002866,13.36,1,11
2,002877,8.71,1,11
2,002880,50.81,1,11
