exch_no,stock_code,last_price
2,300396,16.900000000
2,300403,5.500000000
2,002697,6.740000000
2,300360,7.890000000
2,300357,31.950000000
2,002843,8.440000000
2,002707,5.770000000
2,300363,9.080000000
2,300373,14.510000000
1,601579,8.610000000
2,002748,8.040000000
2,002705,10.580000000
2,300546,24.590000000
2,300377,10.760000000
2,300391,6.720000000
2,002838,11.700000000
1,603023,4.360000000
1,603609,14.160000000
2,300385,12.630000000
2,300376,4.560000000
2,300419,6.060000000
2,002728,16.540000000
2,002724,6.420000000
2,002726,10.050000000
2,300380,18.780000000
1,603005,18.040000000
2,300365,14.300000000
2,300379,19.160000000
2,300359,5.870000000
2,300399,13.630000000
1,603100,8.660000000
2,002712,6.570000000
2,300386,11.160000000
2,300405,7.920000000
2,300387,10.070000000
2,300378,15.010000000
2,002773,32.480000000
2,300390,5.790000000
1,603099,9.490000000
1,603111,5.120000000
2,000333,53.340000000
1,600023,4.320000000
1,603069,6.620000000
1,603158,15.400000000
2,002801,27.540000000
1,603117,4.000000000
1,603979,9.180000000
2,300476,11.900000000
2,300527,12.970000000
1,603309,16.480000000
1,603997,7.540000000
1,601595,14.810000000
2,002798,20.790000000
2,002802,20.010000000
1,603389,7.340000000
2,300435,12.370000000
1,603611,16.690000000
2,300491,13.550000000
1,603843,6.020000000
2,300596,32.400000000
1,603010,11.050000000
1,603988,10.850000000
2,300521,10.390000000
2,300579,27.810000000
2,002796,40.330000000
1,603889,6.100000000
2,002800,20.610000000
2,300393,12.850000000
2,002739,16.390000000
2,300421,6.990000000
2,300438,16.250000000
2,300430,8.600000000
2,300475,13.360000000
2,002757,18.000000000
1,600909,6.520000000
1,603789,14.070000000
2,300411,7.910000000
2,300536,8.370000000
2,300505,22.660000000
2,300436,34.050000000
1,601211,18.070000000
1,603818,7.080000000
2,002779,15.410000000
1,603701,10.760000000
1,600958,10.370000000
1,601198,11.280000000
2,002770,3.290000000
1,603355,20.300000000
1,603788,14.110000000
1,603828,7.940000000
1,601689,10.070000000
2,002781,17.490000000
1,601226,4.350000000
1,603227,4.160000000
1,603030,5.830000000
1,603899,40.440000000
2,300501,12.250000000
1,603860,27.950000000
2,300437,12.060000000
2,300409,11.150000000
2,300467,17.420000000
2,300415,7.340000000
2,300530,42.540000000
2,300417,39.810000000
2,300452,15.420000000
2,002740,6.080000000
1,603369,27.880000000
1,603011,4.970000000
1,603698,13.080000000
1,601021,44.140000000
1,603726,11.560000000
1,603320,17.770000000
2,002768,22.860000000
1,603015,6.580000000
1,603606,9.490000000
1,603959,12.950000000
1,603696,10.210000000
2,002730,7.910000000
2,002761,8.760000000
2,002791,17.170000000
2,002732,20.830000000
1,603368,34.360000000
2,300463,24.410000000
2,300523,34.450000000
2,002742,7.140000000
2,300455,9.200000000
1,603318,24.290000000
2,300449,10.130000000
2,300443,14.360000000
2,300398,14.210000000
1,603116,7.620000000
1,603866,40.990000000
2,002786,6.560000000
1,603730,23.270000000
1,600959,4.210000000
2,002776,9.480000000
2,300384,16.460000000
1,603188,7.090000000
1,603383,79.000000000
2,300406,15.360000000
2,002771,10.080000000
2,300441,8.240000000
2,300511,8.380000000
2,300513,12.840000000
2,300448,6.760000000
2,002767,17.790000000
2,002818,12.420000000
1,603101,6.300000000
1,603528,7.290000000
1,603883,59.550000000
2,002735,16.000000000
1,603885,13.170000000
1,603909,19.670000000
2,002780,19.800000000
2,002741,12.140000000
1,603017,12.900000000
1,603798,10.800000000
2,300374,9.480000000
2,300418,12.930000000
2,300552,30.230000000
2,300429,13.370000000
2,300440,7.410000000
2,300407,7.660000000
2,300529,59.690000000
2,002729,34.310000000
1,603779,14.240000000
2,002733,20.770000000
2,002747,8.750000000
1,603998,7.010000000
1,603901,7.840000000
1,603918,10.250000000
1,603703,14.360000000
1,603567,12.300000000
1,603608,6.710000000
1,603031,13.660000000
1,603520,22.550000000
1,603999,5.480000000
2,002755,11.860000000
2,300466,5.250000000
2,300469,14.260000000
1,601882,7.910000000
1,601985,5.570000000
1,601069,14.020000000
2,002749,11.240000000
1,601015,3.690000000
2,002750,10.680000000
2,002737,14.840000000
1,603025,9.300000000
2,300492,24.830000000
2,300479,14.860000000
2,300495,12.590000000
2,300464,7.900000000
2,300424,18.000000000
2,300465,7.900000000
1,603969,4.410000000
1,601811,11.280000000
1,603667,8.280000000
1,603660,13.850000000
2,002775,6.010000000
2,002766,2.410000000
2,002763,8.490000000
1,601968,4.610000000
1,603868,36.330000000
1,603421,17.940000000
1,603515,30.520000000
1,603919,14.830000000
2,002762,5.540000000
1,603556,14.220000000
1,601500,6.770000000
1,603816,31.540000000
1,603569,11.010000000
2,300480,14.250000000
2,300486,13.650000000
2,300490,10.100000000
2,300494,11.040000000
2,300489,17.270000000
2,300478,15.160000000
2,300471,9.270000000
2,300472,12.600000000
1,603898,16.280000000
1,603612,11.510000000
1,600939,4.620000000
1,603558,8.220000000
1,603090,15.060000000
1,603160,158.710000000
1,603012,10.870000000
1,603021,5.870000000
1,603887,17.350000000
1,603663,15.370000000
1,603636,9.700000000
2,002788,7.470000000
1,603618,7.200000000
1,603986,103.150000000
1,603588,10.350000000
2,002760,18.440000000
2,002819,18.330000000
2,300526,22.960000000
2,300496,33.320000000
2,300555,10.040000000
2,300547,10.200000000
2,300522,16.540000000
2,300484,11.980000000
2,300432,6.130000000
2,300535,14.660000000
2,300534,6.330000000
2,300559,21.650000000
1,603118,9.340000000
2,002793,15.220000000
2,002806,14.680000000
2,002787,6.790000000
2,002822,7.300000000
2,002789,16.590000000
2,002811,14.910000000
1,603189,17.950000000
2,002821,94.500000000
2,002809,16.150000000
2,002832,25.000000000
2,002817,19.450000000
2,300392,7.150000000
2,300433,7.380000000
2,300462,23.230000000
2,300512,11.610000000
2,002795,13.340000000
1,603718,12.340000000
1,601900,9.120000000
2,300500,14.880000000
2,002790,6.670000000
2,002753,9.220000000
1,603799,20.590000000
1,600936,4.470000000
2,300517,15.110000000
1,603690,20.020000000
2,002758,8.900000000
2,002759,12.340000000
1,603159,12.740000000
1,603589,61.200000000
2,300519,14.750000000
2,300470,24.920000000
1,603977,8.330000000
2,300414,12.560000000
2,300425,4.960000000
2,300460,9.150000000
1,603900,11.510000000
1,601366,5.990000000
1,601212,4.090000000
2,300518,25.000000000
2,300506,8.530000000
2,300533,38.430000000
2,300453,7.880000000
2,002797,6.130000000
1,603060,18.290000000
1,603315,10.940000000
1,603800,12.390000000
1,603600,10.020000000
1,603936,15.170000000
1,603825,11.730000000
1,603616,9.590000000
2,300410,10.230000000
1,603338,63.300000000
2,002751,20.210000000
1,601966,18.680000000
1,603018,12.350000000
2,300395,17.700000000
1,603222,42.330000000
1,603108,10.090000000
2,002813,28.670000000
2,002823,9.470000000
1,601611,7.590000000
2,300510,5.030000000
2,300447,12.290000000
2,300420,5.130000000
2,300516,33.930000000
2,300364,4.160000000
1,603377,15.470000000
1,603508,68.110000000
2,300520,17.130000000
1,603929,15.460000000
1,603022,8.920000000
1,603131,15.080000000
2,002820,12.400000000
1,603085,9.730000000
1,603268,16.010000000
1,603020,7.950000000
1,603198,17.750000000
2,300485,9.910000000
2,300404,21.200000000
1,603958,7.720000000
1,603738,19.740000000
1,603339,14.860000000
1,603266,12.710000000
2,300442,14.120000000
2,002731,9.370000000
2,002777,26.350000000
2,300528,7.390000000
2,300456,13.000000000
2,002803,19.500000000
1,603939,68.020000000
2,300461,20.700000000
2,300416,20.200000000
2,300468,16.190000000
2,300572,46.450000000
2,300423,14.980000000
2,300537,15.550000000
2,300431,6.320000000
1,603603,12.300000000
1,603306,14.300000000
1,603169,7.070000000
1,603859,21.170000000
1,603878,9.980000000
2,002772,7.900000000
2,002828,13.160000000
1,603033,17.650000000
1,603311,10.010000000
2,002856,20.170000000
1,603028,9.330000000
1,603036,11.820000000
1,603838,9.110000000
2,300473,27.780000000
2,300474,42.100000000
2,300482,38.450000000
2,300497,15.950000000
1,603066,7.190000000
1,603027,21.300000000
1,603987,7.390000000
1,603678,24.460000000
1,601127,12.870000000
2,300549,14.510000000
2,300600,9.650000000
2,300586,13.040000000
2,002829,21.160000000
1,603258,22.910000000
1,603319,16.970000000
1,603568,20.950000000
1,603444,211.030000000
1,603029,14.520000000
2,002812,33.200000000
1,603639,25.740000000
2,300422,11.610000000
2,300542,13.500000000
2,300509,7.990000000
2,300499,10.240000000
1,603007,7.970000000
1,603658,68.370000000
1,603822,25.260000000
2,300503,8.200000000
1,603869,12.060000000
1,603043,30.790000000
1,603313,17.960000000
2,300508,33.170000000
2,300412,6.870000000
1,603819,13.670000000
1,603299,7.950000000
1,603026,30.670000000
2,002825,17.150000000
2,300525,19.290000000
2,300545,28.170000000
2,300543,23.690000000
2,300531,17.390000000
2,300570,27.690000000
1,600977,14.120000000
1,603300,7.220000000
1,603598,8.030000000
1,603019,35.330000000
1,603689,11.090000000
2,002816,18.160000000
1,603519,16.300000000
2,002785,9.980000000
1,603067,5.920000000
2,300665,10.600000000
2,300573,66.240000000
2,300428,12.940000000
1,603601,7.700000000
2,002835,9.980000000
1,601878,8.900000000
1,603886,23.700000000
1,603858,26.300000000
2,002736,13.620000000
1,603345,49.690000000
2,300426,5.760000000
2,002765,5.480000000
2,002810,15.190000000
2,300434,8.260000000
2,300539,8.280000000
2,300488,17.160000000
1,603808,13.840000000
1,603737,46.540000000
1,603778,5.280000000
2,300439,14.770000000
1,603398,10.010000000
1,603223,6.730000000
1,603016,14.200000000
2,300450,36.420000000
2,300502,27.650000000
2,300446,22.520000000
1,603628,7.760000000
2,300427,14.000000000
2,300493,7.080000000
2,300459,2.660000000
2,300487,32.350000000
2,300457,24.100000000
1,603968,17.750000000
2,300548,33.280000000
2,300451,14.310000000
2,300560,16.990000000
2,300561,14.110000000
2,300550,28.170000000
2,300394,32.240000000
2,300556,16.320000000
2,300538,19.020000000
2,300551,17.700000000
2,300569,11.840000000
2,300631,18.450000000
2,300515,9.260000000
2,300553,37.080000000
2,300540,15.410000000
2,300558,46.290000000
2,300541,15.900000000
1,603559,19.240000000
1,601858,12.340000000
1,603239,9.050000000
1,603186,33.260000000
1,603716,16.450000000
1,603888,19.350000000
1,603416,26.150000000
1,603633,11.560000000
1,603098,11.060000000
1,603669,7.450000000
1,601163,13.020000000
1,603505,20.890000000
1,603708,23.460000000
2,002865,18.570000000
2,002836,13.180000000
2,002842,14.000000000
2,002824,10.640000000
1,603203,23.190000000
1,603035,8.670000000
1,603727,21.120000000
2,300458,23.630000000
2,300413,37.600000000
2,300481,14.990000000
2,300408,20.810000000
1,600908,5.740000000
2,002839,5.670000000
1,601229,9.180000000
1,603323,5.440000000
1,600919,7.010000000
2,002807,4.590000000
1,601128,8.320000000
1,601997,8.800000000
1,600926,8.370000000
1,603322,18.690000000
2,300582,11.340000000
2,300557,28.490000000
1,603336,16.850000000
2,300623,19.720000000
2,002840,17.040000000
1,601881,11.580000000
1,603797,11.920000000
2,300563,28.600000000
2,002833,33.740000000
2,300657,25.410000000
2,300562,12.480000000
2,300565,13.360000000
1,603585,23.480000000
2,002831,19.000000000
2,002845,17.190000000
1,603517,38.480000000
1,603388,7.350000000
1,603990,32.700000000
1,603577,11.200000000
1,603298,12.140000000
1,603668,8.200000000
1,603966,10.540000000
2,300587,11.950000000
2,300575,26.850000000
1,603833,104.420000000
2,002837,17.120000000
2,300686,16.600000000
2,300566,16.990000000
2,300567,48.800000000
2,002857,13.650000000
2,002848,13.300000000
2,002841,76.430000000
1,603637,15.240000000
1,603877,14.990000000
1,603928,13.090000000
1,603086,25.920000000
1,603218,19.290000000
1,603823,19.700000000
1,603228,41.060000000
2,300615,22.690000000
1,603638,25.220000000
1,603579,28.270000000
1,603677,12.580000000
2,002858,19.580000000
1,603177,11.290000000
1,603538,21.220000000
1,601020,9.400000000
2,300682,18.520000000
1,603039,68.010000000
1,603037,17.910000000
1,603811,21.000000000
1,601375,5.120000000
1,603881,30.780000000
1,603626,8.280000000
2,002850,23.460000000
2,002861,23.950000000
2,300606,17.900000000
2,300619,24.880000000
1,603303,8.900000000
1,601228,4.030000000
2,300580,15.650000000
1,603358,12.460000000
1,603038,13.820000000
1,603040,27.410000000
2,300578,24.890000000
2,300571,41.160000000
2,300598,35.780000000
2,002867,21.900000000
1,603165,18.220000000
1,603839,12.250000000
1,603360,34.870000000
2,002855,10.930000000
1,603208,35.110000000
1,603032,23.980000000
1,603908,26.360000000
2,300597,14.340000000
1,603665,25.190000000
2,300581,16.780000000
2,300576,18.860000000
2,000166,4.940000000
1,603089,13.860000000
2,002846,13.540000000
2,002847,31.330000000
2,300592,10.540000000
1,603817,7.190000000
2,300678,20.670000000
1,603337,19.060000000
2,300568,27.280000000
1,603238,18.680000000
2,002853,17.710000000
1,603330,14.300000000
1,603615,9.620000000
1,603656,15.690000000
2,300617,23.030000000
2,002849,15.390000000
1,600996,9.750000000
1,603393,23.430000000
1,603630,15.010000000
1,603955,15.810000000
1,603996,4.730000000
1,603138,15.290000000
1,603960,24.700000000
1,603896,34.880000000
2,002852,13.800000000
2,300659,34.270000000
1,603903,14.060000000
1,603991,19.220000000
1,603768,11.590000000
2,300647,14.240000000
1,603385,8.770000000
2,002875,19.850000000
1,603178,9.570000000
2,002774,8.720000000
1,603078,28.500000000
1,603133,13.670000000
1,603787,19.930000000
1,603179,13.730000000
1,601952,7.090000000
1,603920,13.350000000
2,300593,14.450000000
2,300577,34.330000000
1,603096,59.880000000
1,603803,12.480000000
2,002862,20.590000000
1,603758,6.660000000
1,603050,11.040000000
2,002878,25.760000000
1,603906,10.630000000
1,603180,52.780000000
1,603041,15.900000000
1,603536,10.140000000
1,603113,12.200000000
2,300629,21.780000000
2,300583,32.840000000
2,002882,11.800000000
2,002868,20.760000000
1,603232,26.550000000
1,603269,15.180000000
1,603229,12.810000000
1,603826,15.610000000
2,002859,27.400000000
1,603058,7.770000000
1,603855,8.490000000
2,002870,24.190000000
2,300589,13.590000000
2,300601,60.060000000
2,300585,15.570000000
1,603926,12.000000000
2,002860,19.900000000
1,603501,68.450000000
1,603200,26.140000000
2,300612,20.560000000
1,603586,16.720000000
1,603139,16.960000000
1,603496,18.710000000
2,002871,23.050000000
1,603728,13.490000000
2,002869,49.630000000
2,300588,12.100000000
2,300590,33.300000000
2,300613,105.930000000
2,300618,41.680000000
2,300616,77.950000000
2,002876,28.180000000
2,002872,5.680000000
1,603717,8.650000000
1,603879,7.820000000
1,603081,11.670000000
2,002863,5.800000000
2,300645,14.920000000
2,300610,12.400000000
2,300675,17.300000000
2,300638,56.580000000
2,300602,29.520000000
2,300595,37.380000000
2,300584,30.100000000
2,300599,10.430000000
1,603335,5.160000000
2,300605,12.180000000
2,300591,5.980000000
2,300639,15.010000000
2,300608,16.180000000
1,603316,8.930000000
1,603331,16.030000000
1,603488,8.820000000
1,603679,38.650000000
2,300498,39.500000000
1,603357,12.510000000
2,002866,11.680000000
2,002877,8.510000000
2,002880,46.710000000
1,603063,10.110000000
2,002886,19.220000000
1,603387,25.380000000
2,002879,14.080000000
1,603196,8.440000000
1,603042,14.120000000
1,603985,15.970000000
1,603938,19.010000000
2,002884,13.710000000
1,603767,7.460000000
2,300622,16.250000000
2,300611,9.130000000
2,300609,33.180000000
2,300625,13.880000000
2,300621,9.860000000
2,300661,107.770000000
2,300627,18.770000000
2,300626,8.520000000
2,300620,34.400000000
2,300633,25.970000000
2,300628,57.760000000
2,300637,13.560000000
2,300603,16.580000000
2,300635,17.810000000
2,300636,20.360000000
2,300630,45.880000000
2,300662,32.400000000
2,300670,9.260000000
2,300663,27.830000000
1,601155,27.730000000
1,603233,46.740000000
2,300652,20.220000000
2,300648,18.480000000
2,300685,48.250000000
2,300643,9.060000000
2,300514,13.400000000
2,300650,15.520000000
2,300653,60.100000000
2,300676,63.260000000
2,002883,20.100000000
1,603226,21.880000000
1,603933,15.690000000
2,002887,15.590000000
2,300641,5.690000000
2,300680,20.100000000
2,300604,17.840000000
2,300642,38.080000000
2,300658,14.010000000
2,300651,34.090000000
2,300649,21.230000000
2,300554,18.720000000
1,603286,15.510000000
2,001979,21.110000000
2,300666,38.320000000
2,300660,15.510000000
2,300667,29.460000000
2,300655,20.630000000
1,603757,14.640000000
2,002827,10.730000000
1,603326,12.140000000
1,603980,8.560000000
1,601619,4.190000000
2,002890,19.710000000
1,603617,18.210000000
2,002826,9.920000000
2,300656,22.020000000
2,300671,21.590000000
1,603801,18.700000000
2,002888,18.690000000
2,002885,16.690000000
1,603707,27.720000000
2,300640,7.910000000
1,603380,15.090000000
2,002881,22.560000000
1,603305,24.090000000
2,300681,25.660000000
1,603595,22.520000000
2,300677,16.490000000
2,300668,18.470000000
2,300672,30.800000000
2,300669,21.300000000
2,300687,14.570000000
2,300679,32.430000000
1,603429,28.600000000
1,603676,11.470000000
2,300607,36.030000000
1,603578,19.000000000
1,603580,13.050000000
2,300632,18.010000000
1,601200,12.260000000
1,603225,12.150000000
2,002873,15.400000000
2,300673,25.870000000
1,603359,16.420000000
1,603363,24.000000000
2,300654,13.200000000
1,601326,3.340000000
1,601949,6.170000000
1,603079,33.000000000
1,603106,10.120000000
1,603127,47.730000000
1,603129,20.350000000
1,603183,11.220000000
1,603181,15.010000000
1,603277,9.270000000
1,603321,8.340000000
1,603386,15.560000000
1,603458,20.080000000
1,603500,12.390000000
1,603527,10.830000000
1,603535,18.740000000
1,603557,8.750000000
1,603602,18.810000000
1,603648,14.180000000
1,603721,16.900000000
1,603725,8.320000000
1,603776,16.840000000
1,603813,17.860000000
1,603882,37.700000000
1,603880,9.730000000
1,603978,29.430000000
1,603976,17.290000000
2,002891,18.460000000
2,002897,22.200000000
2,002899,13.290000000
2,002893,14.060000000
2,002895,13.410000000
2,002892,39.020000000
2,002896,23.270000000
2,002898,13.550000000
2,002902,29.370000000
2,300683,31.310000000
2,300688,24.840000000
2,300689,33.650000000
2,300691,19.820000000
2,300690,23.000000000
2,300692,13.470000000
2,300693,12.580000000
2,300697,13.740000000
2,300699,38.560000000
2,300696,28.110000000
2,300695,51.290000000
2,300700,23.830000000
2,300701,23.170000000
2,300702,33.990000000
2,300703,9.840000000
1,603055,7.430000000
1,603533,15.280000000
1,603963,11.190000000
2,002901,41.350000000
2,002900,11.640000000
2,300707,13.640000000
1,603157,6.120000000
1,603110,15.440000000
2,002903,15.250000000
2,300706,24.000000000
2,002906,10.710000000
1,603499,22.700000000
1,603136,20.140000000
2,002905,14.900000000
2,300708,17.220000000
1,603829,10.560000000
1,603378,12.900000000
1,601086,5.290000000
1,603367,13.750000000
1,603396,19.800000000
2,300709,52.940000000
2,300710,27.040000000
1,603683,13.530000000
2,002908,12.810000000
1,603466,15.110000000
2,300705,10.850000000
1,603922,16.670000000
2,002907,16.280000000
1,601108,11.120000000
2,300715,19.810000000
2,002909,10.600000000
1,603607,19.370000000
1,603722,22.900000000
1,603103,14.210000000
2,002910,11.950000000
1,603289,10.280000000
2,300712,12.050000000
2,300713,12.710000000
1,603912,14.150000000
2,300711,16.060000000
1,603856,10.320000000
1,603507,19.660000000
2,300718,16.950000000
2,300720,15.880000000
2,300717,17.820000000
1,600903,12.280000000
2,300716,16.400000000
2,300719,12.300000000
1,603260,31.460000000
2,300722,23.140000000
1,603916,12.330000000
1,603083,29.880000000
1,603076,24.440000000
1,603278,10.460000000
2,300725,51.840000000
1,603937,12.500000000
2,002864,26.240000000
2,300721,19.580000000
1,603659,54.710000000
2,300723,37.180000000
1,603970,13.430000000
1,600933,8.620000000
2,002912,105.800000000
2,002911,14.670000000
1,603661,33.140000000
2,300726,23.730000000
1,603685,11.950000000
2,300727,15.410000000
1,603605,69.400000000
1,603809,10.340000000
1,603619,18.250000000
1,603365,17.580000000
1,603711,34.810000000
1,603848,21.020000000
1,601019,7.350000000
2,002913,46.880000000
2,300729,23.110000000
2,300730,17.240000000
2,002915,28.690000000
2,300731,18.930000000
2,002917,13.130000000
2,002916,114.360000000
2,300732,18.300000000
1,603890,10.380000000
1,603917,10.860000000
2,002918,12.980000000
2,002919,14.660000000
1,603283,25.950000000
2,300684,17.540000000
2,002920,25.350000000
2,002921,20.280000000
1,600025,4.610000000
1,603477,7.350000000
2,300735,21.030000000
2,002922,14.750000000
2,001965,8.200000000
2,300664,11.550000000
2,002923,18.410000000
1,603161,14.300000000
2,300736,12.690000000
1,603329,21.050000000
1,603655,15.970000000
1,603080,16.870000000
1,601828,11.580000000
1,603056,13.460000000
2,002925,38.700000000
2,300733,11.950000000
2,300624,49.500000000
2,300738,30.140000000
1,603895,22.400000000
1,603356,12.200000000
2,300737,9.800000000
1,601838,8.530000000
1,603506,18.720000000
1,603516,27.430000000
2,300739,17.970000000
2,002926,10.050000000
1,603871,32.650000000
2,300644,28.090000000
1,603709,25.760000000
2,300740,9.120000000
1,603156,33.800000000
2,002927,18.660000000
1,600901,6.170000000
1,603712,20.150000000
1,603680,11.430000000
1,603059,23.280000000
2,300741,31.510000000
2,002929,27.890000000
2,002928,10.660000000
1,601360,20.380000000
2,300634,20.560000000
1,600929,7.810000000
2,002930,15.020000000
2,300504,23.690000000
1,603214,33.950000000
2,002931,27.050000000
1,603897,19.500000000
1,603301,20.510000000
2,300743,21.700000000
1,603773,30.690000000
1,603876,14.730000000
1,603733,14.070000000
1,603348,18.120000000
1,603596,15.190000000
1,603259,66.000000000
1,603013,14.940000000
2,300742,27.900000000
2,300454,97.020000000
1,603045,16.540000000
2,300745,23.620000000
2,300746,15.720000000
1,603486,26.750000000
1,601138,13.280000000
1,601330,12.250000000
2,300750,77.600000000
1,603666,52.440000000
1,601990,9.890000000
1,601066,19.500000000
1,603587,21.900000000
2,300747,137.000000000
1,603650,19.510000000
1,603693,11.440000000
1,603105,7.480000000
1,603706,18.990000000
2,002932,39.230000000
1,603713,34.880000000
1,601869,34.870000000
1,600968,3.670000000
1,600989,11.270000000
1,600928,7.190000000
1,601068,6.360000000
1,601298,8.200000000
1,601319,9.040000000
1,601598,4.520000000
1,601577,9.110000000
1,601615,10.230000000
1,601606,14.770000000
1,601860,6.970000000
1,601865,9.240000000
1,601975,3.050000000
1,601162,9.400000000
1,603121,16.570000000
1,603068,72.030000000
1,603192,26.810000000
1,603185,26.710000000
1,603217,56.270000000
1,603297,37.880000000
1,603220,26.070000000
1,603267,47.530000000
1,603332,26.510000000
1,603317,40.670000000
1,603187,29.500000000
1,603327,25.070000000
1,603379,39.100000000
1,603351,33.100000000
1,603583,32.350000000
1,603629,30.050000000
1,603590,38.410000000
1,603681,20.660000000
1,603697,17.440000000
1,603700,22.590000000
1,603790,17.400000000
1,603739,25.710000000
1,603657,24.250000000
1,603867,30.840000000
1,603863,21.920000000
1,603810,29.450000000
1,603915,16.670000000
1,603956,15.570000000
1,603967,18.390000000
1,603982,19.070000000
2,001872,17.800000000
2,002938,35.670000000
2,002951,20.650000000
2,002933,45.960000000
2,002952,43.770000000
2,002948,6.100000000
2,002953,22.640000000
2,002943,28.250000000
2,002935,32.420000000
2,002941,22.570000000
2,002947,41.950000000
2,002945,16.690000000
2,002949,20.480000000
2,002950,21.950000000
2,002939,14.980000000
2,002946,14.500000000
2,002940,31.980000000
2,002937,16.310000000
2,002942,25.190000000
2,002936,4.950000000
2,002958,6.440000000
2,002955,60.700000000
2,002956,54.430000000
2,300594,35.790000000
2,300694,17.660000000
2,300674,29.890000000
2,300748,45.390000000
2,300753,37.700000000
2,300771,59.680000000
2,300758,30.630000000
2,300724,28.800000000
2,300756,36.100000000
2,300749,13.350000000
2,300766,42.000000000
2,300755,37.410000000
2,300768,38.930000000
2,300763,37.700000000
2,300759,35.990000000
2,300769,96.030000000
2,300751,124.400000000
2,300779,36.210000000
2,300775,28.900000000
2,300757,29.180000000
2,300773,61.450000000
2,300770,80.540000000
2,300752,27.120000000
2,300777,31.300000000
2,300762,59.490000000
2,300761,56.220000000
2,300780,22.920000000
2,300776,132.900000000
2,300772,13.870000000
2,300760,164.800000000
2,300781,36.060000000
2,300767,32.970000000
2,300778,41.230000000
2,300765,36.410000000
2,300782,229.980000000
1,601698,10.770000000
1,688002,47.980000000
1,688003,48.390000000
2,300783,54.850000000
2,300785,96.480000000
1,688006,55.180000000
1,603236,124.640000000
1,601236,13.940000000
2,300788,42.710000000
1,688008,75.960000000
1,603256,10.270000000
1,688005,47.510000000
1,688007,43.740000000
1,688010,74.470000000
1,688011,70.680000000
1,688019,191.740000000
1,688012,85.180000000
1,688018,153.970000000
1,688333,69.350000000
1,688009,10.310000000
2,300786,49.870000000
1,688088,62.490000000
1,688016,154.490000000
1,688122,49.220000000
1,688029,126.260000000
1,688015,48.300000000
1,688022,55.000000000
1,688066,50.000000000
1,688033,43.000000000
1,688028,74.680000000
1,688388,63.400000000
1,688020,105.000000000
1,603983,32.540000000
1,603687,10.580000000
1,603279,13.560000000
2,002957,21.740000000
2,002966,7.860000000
1,603613,15.130000000
1,688001,53.470000000
1,603530,5.940000000
1,603662,19.830000000
1,688099,0.000000000
1,688188,0.000000000
1,688321,0.000000000
1,688110,5.940000000
